transaction_id,customer_id,merchant_id,transaction_timestamp,amount_inr,currency,payment_channel,merchant_category,location,device_type,failed_attempts,risk_level,transaction_status,is_international,account_age_days,device_trust_score,is_fraud
TXN007713,CUST01015,MER0243,2026-08-17 03:06:00,11076.39,INR,Net Banking,Food,Delhi,Tablet,0,Low,Approved,0,1798,100,0
TXN007714,CUST00320,MER0001,2026-06-18 20:50:00,8184.95,INR,UPI,Shopping,Mumbai,Mobile,0,Medium,Declined,0,2467,85,0
TXN007715,CUST00207,MER0128,2026-01-29 22:27:00,7568.57,INR,UPI,Utilities,Mumbai,Laptop,1,Low,Approved,0,736,24,0
TXN007716,CUST00915,MER0310,2026-05-13 00:38:00,2831.38,INR,UPI,Food,Delhi,Mobile,0,High,Pending,0,3397,58,0
TXN007717,CUST02232,MER0036,2026-09-30 21:03:00,4927.8,INR,UPI,Travel,Bengaluru,Mobile,3,Medium,Approved,0,2670,19,0
TXN007718,CUST01575,MER0334,2026-11-25 13:46:00,6115.18,INR,Net Banking,Travel,Chennai,Laptop,0,Medium,Pending,1,1806,87,1
TXN007719,CUST00338,MER0141,2026-10-29 00:10:00,1549.64,INR,Net Banking,Healthcare,Delhi,Tablet,1,Low,Approved,0,2351,29,0
TXN007720,CUST01133,MER0257,2026-02-22 09:41:00,4400.5,INR,Wallet,Education,Delhi,Tablet,1,Low,Approved,0,2103,68,0
TXN007721,CUST01165,MER0285,2026-10-24 03:08:00,3997.19,INR,Wallet,Healthcare,Hyderabad,Mobile,0,Low,Approved,0,529,47,0
TXN007722,CUST00281,MER0341,2026-06-02 10:11:00,2373.18,INR,UPI,Travel,Ahmedabad,Tablet,0,Low,Approved,0,370,19,0
TXN007723,CUST02243,MER0251,2026-08-02 23:56:00,6924.77,INR,UPI,Shopping,Kolkata,Mobile,1,Medium,Approved,0,3434,66,0
TXN007724,CUST01655,MER0003,2026-05-06 00:52:00,2273.29,INR,Card,Shopping,Mumbai,Tablet,1,Medium,Approved,0,2883,59,0
TXN007725,CUST01214,MER0303,2026-09-26 17:30:00,2628.91,INR,Net Banking,Travel,Ahmedabad,Tablet,0,Low,Approved,0,3311,26,0
TXN007726,CUST00871,MER0187,2026-04-13 02:12:00,20496.92,INR,UPI,Education,Chennai,Tablet,1,Low,Approved,0,1718,96,0
TXN007727,CUST00824,MER0241,2026-08-24 08:51:00,2609.15,INR,Wallet,Utilities,Mumbai,Tablet,0,Medium,Approved,0,2109,99,0
TXN007728,CUST01242,MER0050,2026-12-12 20:10:00,2543.83,INR,Net Banking,Electronics,Bengaluru,Mobile,0,Low,Approved,0,2400,47,0
TXN007729,CUST02291,MER0114,2026-09-25 06:20:00,1081.88,INR,Net Banking,Shopping,Hyderabad,Tablet,1,Low,Declined,0,2949,65,1
TXN007730,CUST01093,MER0216,2026-06-08 11:35:00,6215.38,INR,UPI,Food,Ahmedabad,Laptop,2,Low,Approved,0,1224,94,0
TXN007731,CUST00236,MER0206,2026-02-07 02:27:00,3606.31,INR,UPI,Utilities,Ahmedabad,Laptop,0,High,Declined,0,659,8,1
TXN007732,CUST01940,MER0260,2026-02-26 23:40:00,5691.42,INR,Wallet,Food,Ahmedabad,Mobile,3,Low,Approved,0,3647,34,0
TXN007733,CUST00960,MER0310,2026-07-10 10:21:00,1478.95,INR,UPI,Food,Mumbai,Tablet,0,Low,Approved,0,498,72,0
TXN007734,CUST00037,MER0312,2026-08-24 06:45:00,2070.15,INR,Wallet,Electronics,Bengaluru,Laptop,0,Medium,Approved,0,3447,38,0
TXN007735,CUST00356,MER0008,2026-11-10 18:02:00,1394.73,INR,UPI,Food,Mumbai,Laptop,0,Low,Declined,0,522,34,0
TXN007736,CUST01784,MER0282,2026-07-28 11:52:00,15928.29,INR,Wallet,Education,Delhi,Laptop,5,High,Approved,0,3374,24,0
TXN007737,CUST01701,MER0347,2026-01-04 02:18:00,2051.25,INR,Card,Shopping,Bengaluru,Tablet,4,Low,Approved,0,127,14,0
TXN007738,CUST00723,MER0033,2026-04-13 20:07:00,3626.56,INR,UPI,Shopping,Kolkata,Tablet,0,Medium,Approved,0,982,26,0
TXN007739,CUST01373,MER0343,2026-10-03 09:00:00,4837.21,INR,Card,Healthcare,Ahmedabad,Tablet,0,Medium,Approved,0,2939,5,0
TXN007740,CUST02355,MER0334,2026-05-22 05:51:00,2160.33,INR,UPI,Healthcare,Chennai,Laptop,1,High,Approved,0,2927,97,0
TXN007741,CUST01620,MER0142,2026-10-07 02:49:00,2279.96,INR,Card,Food,Chennai,Tablet,0,Medium,Approved,0,3000,91,0
TXN007742,CUST02343,MER0002,2026-01-25 17:18:00,3599.7,INR,Net Banking,Healthcare,Delhi,Laptop,0,Medium,Declined,0,2350,78,0
TXN007743,CUST02348,MER0214,2026-10-14 01:47:00,10333.93,INR,Wallet,Healthcare,Chennai,Tablet,0,Medium,Approved,0,3066,55,0
TXN007744,CUST01726,MER0321,2026-08-01 08:46:00,8809.39,INR,Net Banking,Healthcare,Ahmedabad,Tablet,0,Low,Pending,0,1590,14,0
TXN007745,CUST00713,MER0245,2026-04-26 01:52:00,5454.86,INR,UPI,Electronics,Mumbai,Mobile,1,Low,Approved,0,2020,12,0
TXN007746,CUST01116,MER0270,2026-05-31 12:45:00,2536.03,INR,UPI,Travel,Delhi,Mobile,0,Low,Declined,0,896,74,0
TXN007747,CUST01105,MER0065,2026-07-23 09:58:00,2562.63,INR,Net Banking,Food,Pune,Mobile,3,Low,Approved,1,755,67,0
TXN007748,CUST00293,MER0119,2026-11-11 05:59:00,6149.48,INR,Wallet,Food,Bengaluru,Mobile,0,Medium,Declined,0,866,79,0
TXN007749,CUST01277,MER0286,2026-02-19 21:12:00,2387.55,INR,Net Banking,Education,Ahmedabad,Laptop,0,Low,Approved,0,1425,81,0
TXN007750,CUST02237,MER0244,2026-01-25 01:47:00,1924.77,INR,Wallet,Food,Ahmedabad,Tablet,3,Low,Approved,0,3220,34,0
TXN007751,CUST01541,MER0005,2026-09-03 04:05:00,6369.72,INR,UPI,Utilities,Mumbai,Tablet,0,Low,Declined,0,1594,3,0
TXN007752,CUST02056,MER0339,2026-06-02 23:12:00,6489.46,INR,Card,Food,Chennai,Tablet,1,Medium,Approved,0,1473,96,0
TXN007753,CUST01864,MER0271,2026-07-22 00:03:00,2567.96,INR,Net Banking,Travel,Kolkata,Tablet,0,Low,Declined,0,1938,85,0
TXN007754,CUST00598,MER0167,2026-07-13 07:29:00,3744.2,INR,Card,Utilities,Mumbai,Laptop,1,Low,Approved,1,1887,64,0
TXN007755,CUST00221,MER0155,2026-03-22 01:41:00,832.72,INR,Wallet,Food,Ahmedabad,Laptop,0,Medium,Approved,0,3610,18,0
TXN007756,CUST02327,MER0252,2026-12-18 01:36:00,2535.15,INR,Net Banking,Food,Kolkata,Mobile,1,Low,Approved,0,2947,1,0
TXN007757,CUST01153,MER0274,2026-08-06 04:00:00,5698.48,INR,Net Banking,Food,Delhi,Mobile,0,Medium,Approved,0,2180,3,0
TXN007758,CUST01120,MER0216,2026-09-02 18:04:00,33587.93,INR,Wallet,Education,Kolkata,Tablet,0,Low,Approved,0,1854,13,0
TXN007759,CUST00264,MER0287,2026-02-11 21:50:00,1325.38,INR,Card,Travel,Mumbai,Laptop,0,Low,Approved,0,2383,4,0
TXN007760,CUST00482,MER0019,2026-04-26 00:57:00,2849.2,INR,Wallet,Travel,Mumbai,Laptop,1,Low,Approved,0,2069,96,0
TXN007761,CUST01159,MER0327,2026-06-11 11:16:00,1476.49,INR,Net Banking,Food,Ahmedabad,Tablet,2,Medium,Approved,0,3077,50,0
TXN007762,CUST01316,MER0130,2026-11-23 05:57:00,1112.98,INR,Net Banking,Healthcare,Kolkata,Laptop,3,Medium,Approved,0,160,94,1
TXN007763,CUST01875,MER0128,2026-08-16 18:44:00,1957.38,INR,Net Banking,Shopping,Hyderabad,Tablet,5,Low,Declined,0,3626,23,1
TXN007764,CUST01636,MER0186,2026-01-29 04:22:00,770.05,INR,Card,Travel,Chennai,Laptop,0,High,Approved,1,3004,19,0
TXN007765,CUST02217,MER0106,2026-12-13 17:25:00,5001.27,INR,Net Banking,Travel,Mumbai,Mobile,0,High,Approved,0,782,89,0
TXN007766,CUST02311,MER0116,2026-11-16 19:26:00,2474.91,INR,UPI,Travel,Chennai,Mobile,0,Low,Approved,1,3417,5,0
TXN007767,CUST00156,MER0190,2026-04-15 08:21:00,15037.06,INR,Net Banking,Utilities,Ahmedabad,Tablet,0,Low,Approved,0,5,6,0
TXN007768,CUST01372,MER0103,2026-11-09 10:06:00,5765.74,INR,UPI,Utilities,Hyderabad,Tablet,1,Medium,Approved,0,3080,49,0
TXN007769,CUST01726,MER0059,2026-05-01 14:43:00,9707.88,INR,UPI,Healthcare,Pune,Laptop,0,High,Approved,0,764,11,0
TXN007770,CUST00405,MER0187,2026-10-02 07:50:00,7129.06,INR,UPI,Utilities,Bengaluru,Tablet,0,Low,Approved,0,2784,98,0
TXN007771,CUST00305,MER0345,2026-05-09 08:27:00,1151.54,INR,UPI,Electronics,Hyderabad,Tablet,0,Low,Approved,0,2003,15,0
TXN007772,CUST00013,MER0114,2026-04-27 08:25:00,14779.21,INR,Net Banking,Food,Mumbai,Laptop,1,Low,Approved,0,2519,77,0
TXN007773,CUST00957,MER0227,2026-12-03 18:01:00,6345.88,INR,Card,Travel,Kolkata,Laptop,2,Low,Approved,1,375,47,0
TXN007774,CUST00562,MER0236,2026-06-14 07:35:00,2648.79,INR,UPI,Food,Kolkata,Tablet,0,Medium,Declined,0,2600,85,0
TXN007775,CUST02494,MER0134,2026-12-16 06:06:00,2586.94,INR,Net Banking,Food,Ahmedabad,Mobile,0,Medium,Approved,0,906,51,0
TXN007776,CUST02324,MER0134,2026-01-04 03:08:00,1240.35,INR,Net Banking,Utilities,Mumbai,Tablet,2,Low,Approved,0,3643,84,0
TXN007777,CUST00728,MER0127,2026-01-18 16:29:00,4554.7,INR,Card,Healthcare,Chennai,Tablet,0,Low,Declined,0,2789,12,1
TXN007778,CUST00971,MER0069,2026-01-17 08:25:00,2729.85,INR,Net Banking,Utilities,Pune,Laptop,0,Low,Approved,0,1437,67,0
TXN007779,CUST01391,MER0045,2026-11-22 16:12:00,1148.57,INR,Wallet,Electronics,Delhi,Tablet,0,Medium,Approved,0,3361,81,0
TXN007780,CUST00621,MER0287,2026-08-07 12:28:00,1956.74,INR,Net Banking,Electronics,Mumbai,Tablet,0,Low,Approved,0,943,43,0
TXN007781,CUST02487,MER0345,2026-06-26 07:38:00,2117.8,INR,Card,Electronics,Pune,Laptop,0,Medium,Declined,0,1571,74,1
TXN007782,CUST02265,MER0204,2026-06-08 17:23:00,9194.01,INR,Card,Healthcare,Delhi,Tablet,0,Medium,Approved,0,2954,30,0
TXN007783,CUST00846,MER0346,2026-05-20 21:14:00,7603.38,INR,Card,Shopping,Mumbai,Laptop,1,Low,Approved,0,898,44,0
TXN007784,CUST01618,MER0134,2026-06-10 15:26:00,8810.18,INR,UPI,Education,Bengaluru,Tablet,0,Medium,Approved,0,3574,91,0
TXN007785,CUST00486,MER0316,2026-09-23 18:12:00,7158.13,INR,Wallet,Travel,Chennai,Laptop,0,Low,Approved,0,607,78,0
TXN007786,CUST01513,MER0154,2026-12-14 04:48:00,6419.13,INR,Wallet,Education,Mumbai,Laptop,0,High,Approved,0,3446,62,0
TXN007787,CUST01814,MER0181,2026-10-05 14:30:00,1522.33,INR,Wallet,Travel,Kolkata,Tablet,0,Low,Approved,0,1773,67,0
TXN007788,CUST02326,MER0347,2026-11-24 02:44:00,4164.88,INR,Card,Electronics,Bengaluru,Laptop,0,Low,Approved,0,236,86,0
TXN007789,CUST01039,MER0146,2026-07-27 00:11:00,4011.26,INR,Wallet,Food,Kolkata,Tablet,0,Low,Approved,0,325,91,0
TXN007790,CUST01178,MER0325,2026-01-30 05:51:00,1606.41,INR,Net Banking,Education,Kolkata,Tablet,5,Low,Approved,0,1714,95,0
TXN007791,CUST02492,MER0223,2026-03-29 11:52:00,6025.19,INR,UPI,Travel,Kolkata,Tablet,0,Low,Approved,0,3472,65,0
TXN007792,CUST01410,MER0099,2026-05-06 11:07:00,6949.98,INR,Card,Utilities,Kolkata,Mobile,0,Low,Approved,0,953,93,0
TXN007793,CUST00392,MER0197,2026-05-30 06:56:00,679.74,INR,Wallet,Shopping,Ahmedabad,Tablet,0,Low,Approved,0,3393,51,0
TXN007794,CUST01329,MER0179,2026-05-10 18:18:00,2046.89,INR,Net Banking,Shopping,Kolkata,Tablet,0,Low,Approved,0,2330,69,0
TXN007795,CUST00759,MER0073,2026-03-13 15:48:00,8008.11,INR,Net Banking,Electronics,Chennai,Laptop,1,Medium,Approved,0,1125,36,0
TXN007796,CUST01048,MER0242,2026-04-04 08:55:00,1619.99,INR,Net Banking,Travel,Ahmedabad,Mobile,2,Low,Approved,0,3516,28,0
TXN007797,CUST02076,MER0220,2026-03-04 16:17:00,3437.03,INR,Net Banking,Shopping,Kolkata,Laptop,0,Low,Declined,0,2322,70,0
TXN007798,CUST00245,MER0336,2026-05-26 20:28:00,1497.96,INR,Net Banking,Food,Kolkata,Mobile,0,Medium,Approved,0,1355,36,0
TXN007799,CUST01978,MER0263,2026-09-03 13:05:00,2341.86,INR,Wallet,Healthcare,Delhi,Tablet,0,High,Approved,0,2308,11,0
TXN007800,CUST01537,MER0244,2026-04-23 11:39:00,3238.63,INR,Card,Travel,Bengaluru,Laptop,0,Low,Approved,0,1363,23,0
TXN007801,CUST00714,MER0263,2026-05-04 16:17:00,2154.85,INR,Net Banking,Utilities,Bengaluru,Tablet,3,Medium,Approved,0,3632,56,0
TXN007802,CUST00405,MER0274,2026-10-09 14:10:00,6100.25,INR,Card,Shopping,Chennai,Laptop,1,Low,Approved,0,440,59,0
TXN007803,CUST00230,MER0016,2026-05-14 04:24:00,6461.64,INR,Card,Electronics,Delhi,Unknown,0,Low,Pending,1,2236,88,0
TXN007804,CUST02243,MER0312,2026-03-19 03:36:00,3835.8,INR,Card,Food,Unknown,Mobile,0,Low,Approved,0,2484,7,0
TXN007805,CUST00649,MER0118,2026-12-27 17:05:00,6772.84,INR,UPI,Healthcare,Bengaluru,Tablet,0,Low,Approved,0,1578,27,0
TXN007806,CUST01985,MER0153,2026-05-31 08:02:00,10509.64,INR,UPI,Food,Pune,Tablet,1,Low,Approved,0,2892,12,0
TXN007807,CUST01927,MER0053,2026-07-26 20:41:00,2989.28,INR,UPI,Travel,Kolkata,Laptop,0,Medium,Approved,0,234,74,0
TXN007808,CUST02115,MER0061,2026-01-01 23:32:00,7826.29,INR,Card,Shopping,Chennai,Tablet,3,Medium,Approved,0,1040,52,0
TXN007809,CUST00543,MER0084,2026-09-30 12:31:00,10785.36,INR,Card,Electronics,Delhi,Mobile,0,Low,Approved,0,3337,98,0
TXN007810,CUST01961,MER0208,2026-04-07 11:14:00,4159.95,INR,UPI,Travel,Delhi,Tablet,1,Low,Approved,0,872,2,0
TXN007811,CUST01505,MER0039,2026-03-30 05:44:00,1241.87,INR,Net Banking,Electronics,Delhi,Laptop,0,Low,Approved,1,1056,63,0
TXN007812,CUST00136,MER0077,2026-01-25 12:15:00,1196.0,INR,Net Banking,Electronics,Mumbai,Tablet,0,Low,Approved,0,2107,79,0
TXN007813,CUST00337,MER0282,2026-08-18 02:08:00,5853.47,INR,Wallet,Electronics,Ahmedabad,Laptop,0,Medium,Approved,0,2580,32,0
TXN007814,CUST00181,MER0134,2026-12-21 07:38:00,893.74,INR,Net Banking,Electronics,Bengaluru,Tablet,0,Low,Approved,0,535,44,0
TXN007815,CUST01419,MER0108,2026-08-26 20:01:00,3948.62,INR,Wallet,Healthcare,Hyderabad,Mobile,3,Low,Approved,0,315,45,0
TXN007816,CUST01072,MER0067,2026-02-15 22:28:00,3121.27,INR,Net Banking,Healthcare,Delhi,Tablet,0,Medium,Approved,0,1278,99,0
TXN007817,CUST01640,MER0105,2026-01-11 11:50:00,2622.28,INR,Net Banking,Food,Kolkata,Tablet,5,Medium,Approved,0,317,74,0
TXN007818,CUST01637,MER0051,2026-09-06 15:30:00,6824.5,INR,UPI,Food,Mumbai,Laptop,1,High,Approved,0,1207,77,0
TXN007819,CUST01461,MER0159,2026-07-14 00:08:00,3399.21,INR,Wallet,Education,Hyderabad,Laptop,0,Low,Approved,0,984,41,0
TXN007820,CUST02494,MER0004,2026-01-21 00:47:00,9083.6,INR,Net Banking,Utilities,Mumbai,Tablet,0,Medium,Approved,0,374,70,0
TXN007821,CUST01572,MER0332,2026-05-09 20:27:00,6991.99,INR,Net Banking,Travel,Kolkata,Laptop,1,High,Declined,0,1402,47,1
TXN007822,CUST00910,MER0016,2026-07-07 11:25:00,1930.25,INR,Net Banking,Electronics,Kolkata,Tablet,0,Low,Approved,0,1431,100,0
TXN007823,CUST00542,MER0046,2026-06-30 04:03:00,815.02,INR,UPI,Education,Pune,Mobile,0,Low,Approved,0,2484,84,0
TXN007824,CUST00040,MER0063,2026-07-15 17:06:00,1051.57,INR,UPI,Electronics,Ahmedabad,Tablet,1,Low,Approved,0,108,36,0
TXN007825,CUST02474,MER0249,2026-06-08 00:55:00,5287.57,INR,Wallet,Utilities,Bengaluru,Mobile,0,Low,Approved,0,1016,79,0
TXN007826,CUST01684,MER0327,2026-03-27 00:17:00,14773.52,INR,UPI,Food,Delhi,Tablet,2,Low,Approved,0,1145,78,0
TXN007827,CUST00869,MER0075,2026-06-12 00:16:00,12050.62,INR,Wallet,Shopping,Pune,Laptop,0,Low,Approved,0,1754,28,0
TXN007828,CUST00833,MER0091,2026-06-02 03:34:00,6945.08,INR,Net Banking,Shopping,Kolkata,Laptop,0,Low,Approved,0,616,26,0
TXN007829,CUST02422,MER0115,2026-06-27 09:18:00,5847.46,INR,Card,Utilities,Bengaluru,Laptop,1,High,Approved,1,2104,57,0
TXN007830,CUST00182,MER0245,2026-06-15 10:18:00,10010.35,INR,Net Banking,Travel,Hyderabad,Mobile,0,Low,Approved,0,2059,94,0
TXN007831,CUST02014,MER0279,2026-01-09 21:23:00,1724.34,INR,Wallet,Education,Delhi,Mobile,0,Low,Declined,0,2751,72,0
TXN007832,CUST01468,MER0053,2026-09-02 08:57:00,3221.22,INR,Wallet,Education,Ahmedabad,Laptop,0,Low,Approved,0,1649,63,0
TXN007833,CUST00832,MER0027,2026-06-23 08:41:00,3873.88,INR,Wallet,Shopping,Chennai,Laptop,0,Low,Approved,0,360,96,0
TXN007834,CUST02026,MER0305,2026-09-23 07:17:00,20317.19,INR,Net Banking,Healthcare,Hyderabad,Laptop,0,Medium,Approved,0,396,94,0
TXN007835,CUST01217,MER0339,2026-08-17 09:40:00,2124.84,INR,Net Banking,Shopping,Delhi,Mobile,0,Low,Approved,0,2416,41,0
TXN007836,CUST00485,MER0278,2026-08-28 04:29:00,4770.03,INR,Wallet,Shopping,Pune,Laptop,0,Low,Approved,0,54,39,0
TXN007837,CUST00540,MER0075,2026-06-03 11:54:00,4252.7,INR,Card,Unknown,Bengaluru,Tablet,0,Medium,Approved,1,1001,17,0
TXN007838,CUST01305,MER0251,2026-09-20 22:09:00,2460.74,INR,Card,Shopping,Chennai,Tablet,0,Medium,Approved,0,187,54,0
TXN007839,CUST00498,MER0193,2026-01-28 19:05:00,1409.21,INR,Card,Food,Bengaluru,Tablet,0,High,Approved,0,1384,1,0
TXN007840,CUST01071,MER0220,2026-12-29 05:59:00,3971.2,INR,Card,Electronics,Kolkata,Mobile,0,Low,Approved,0,3217,15,0
TXN007841,CUST01698,MER0096,2026-08-05 15:00:00,4862.78,INR,Card,Electronics,Ahmedabad,Tablet,0,Low,Approved,0,1267,57,0
TXN007842,CUST00338,MER0230,2026-01-06 07:37:00,3243.9,INR,Net Banking,Utilities,Unknown,Laptop,0,Medium,Approved,0,877,69,0
TXN007843,CUST00459,MER0213,2026-04-06 04:54:00,7248.81,INR,Wallet,Food,Mumbai,Tablet,1,Medium,Approved,0,26,92,0
TXN007844,CUST02023,MER0331,2026-04-09 01:45:00,2732.0,INR,Wallet,Travel,Mumbai,Laptop,0,Low,Approved,0,3551,87,0
TXN007845,CUST01784,MER0071,2026-12-07 19:51:00,4046.52,INR,Card,Shopping,Bengaluru,Laptop,1,Low,Approved,0,3098,35,0
TXN007846,CUST00211,MER0323,2026-12-07 05:25:00,2488.6,INR,Net Banking,Utilities,Delhi,Laptop,0,Low,Approved,0,3244,47,0
TXN007847,CUST00775,MER0063,2026-07-19 15:22:00,6871.19,INR,Net Banking,Education,Chennai,Tablet,0,Low,Pending,0,1247,77,0
TXN007848,CUST01023,MER0273,2026-08-30 17:35:00,8701.41,INR,Wallet,Shopping,Mumbai,Mobile,0,Low,Pending,0,893,48,0
TXN007849,CUST00851,MER0133,2026-11-16 09:04:00,3032.6,INR,Card,Electronics,Ahmedabad,Laptop,4,Medium,Declined,0,737,87,0
TXN007850,CUST02130,MER0283,2026-03-19 16:53:00,1031.61,INR,UPI,Utilities,Chennai,Laptop,2,Low,Approved,0,446,55,0
TXN007851,CUST01678,MER0349,2026-06-07 07:39:00,5020.13,INR,Net Banking,Healthcare,Bengaluru,Mobile,1,Low,Approved,0,188,28,0
TXN007852,CUST01306,MER0338,2026-07-30 05:10:00,10733.41,INR,UPI,Food,Bengaluru,Laptop,1,Low,Approved,0,1627,67,0
TXN007853,CUST01184,MER0160,2026-09-30 21:42:00,4371.25,INR,Wallet,Utilities,Kolkata,Mobile,0,Low,Approved,0,888,69,0
TXN007854,CUST02011,MER0035,2026-08-08 17:10:00,3336.25,INR,Card,Education,Ahmedabad,Laptop,0,Low,Approved,0,1190,32,0
TXN007855,CUST01369,MER0191,2026-09-18 01:00:00,1645.44,INR,Net Banking,Shopping,Mumbai,Tablet,1,Medium,Approved,0,296,60,0
TXN007856,CUST01012,MER0243,2026-06-22 19:53:00,3254.2,INR,UPI,Utilities,Chennai,Tablet,5,Low,Approved,0,1171,94,0
TXN007857,CUST02216,MER0148,2026-11-25 23:47:00,2919.11,INR,Net Banking,Healthcare,Chennai,Mobile,1,Medium,Approved,0,2454,68,0
TXN007858,CUST02185,MER0087,2026-10-15 22:45:00,3695.09,INR,Net Banking,Education,Hyderabad,Laptop,0,Low,Approved,0,1151,25,0
TXN007859,CUST00823,MER0085,2026-12-10 12:21:00,1764.96,INR,Card,Utilities,Mumbai,Laptop,0,Medium,Approved,0,335,16,0
TXN007860,CUST01097,MER0094,2026-08-04 00:39:00,1751.42,INR,Wallet,Education,Bengaluru,Laptop,0,Low,Approved,0,3290,31,0
TXN007861,CUST02317,MER0242,2026-01-31 00:33:00,9487.63,INR,Net Banking,Travel,Delhi,Unknown,1,Medium,Approved,0,3162,10,0
TXN007862,CUST02412,MER0259,2026-03-15 13:19:00,1184.22,INR,Card,Electronics,Pune,Tablet,0,Low,Approved,0,3556,41,0
TXN007863,CUST01332,MER0078,2026-04-15 01:27:00,1918.98,INR,Net Banking,Electronics,Bengaluru,Tablet,0,Medium,Approved,0,171,62,0
TXN007864,CUST01250,MER0252,2026-07-29 04:53:00,3395.18,INR,Wallet,Travel,Kolkata,Tablet,0,Medium,Approved,0,148,73,0
TXN007865,CUST00774,MER0227,2026-02-12 01:00:00,5303.09,INR,Card,Healthcare,Ahmedabad,Laptop,0,High,Approved,1,2216,82,0
TXN007866,CUST02144,MER0085,2026-04-04 17:06:00,5038.4,INR,Wallet,Utilities,Hyderabad,Tablet,0,High,Approved,0,2916,43,0
TXN007867,CUST01404,MER0208,2026-02-13 06:07:00,1231.89,INR,Wallet,Electronics,Pune,Unknown,4,Low,Approved,0,1789,77,0
TXN007868,CUST02005,MER0097,2026-08-13 02:00:00,806.94,INR,Wallet,Education,Kolkata,Mobile,5,Low,Approved,0,1013,63,1
TXN007869,CUST02252,MER0313,2026-07-20 04:10:00,4430.0,INR,UPI,Food,Bengaluru,Tablet,1,High,Approved,0,1569,78,0
TXN007870,CUST00485,MER0286,2026-10-15 10:37:00,5075.72,INR,Card,Healthcare,Kolkata,Tablet,0,High,Approved,0,1561,84,0
TXN007871,CUST01410,MER0136,2026-04-08 14:59:00,2694.76,INR,Card,Travel,Delhi,Laptop,5,Low,Approved,0,1803,26,0
TXN007872,CUST02406,MER0023,2026-12-21 01:45:00,2444.47,INR,Wallet,Travel,Hyderabad,Laptop,0,High,Approved,0,756,30,0
TXN007873,CUST01844,MER0237,2026-09-04 10:34:00,1027.89,INR,Wallet,Travel,Pune,Laptop,1,Low,Approved,0,3286,33,0
TXN007874,CUST00688,MER0131,2026-09-25 06:20:00,2290.86,INR,Wallet,Food,Chennai,Tablet,0,Low,Approved,0,545,90,0
TXN007875,CUST00152,MER0119,2026-11-14 21:37:00,2961.81,INR,Net Banking,Food,Mumbai,Mobile,1,Low,Approved,0,2000,47,0
TXN007876,CUST01120,MER0327,2026-06-20 20:40:00,4977.1,INR,Card,Healthcare,Ahmedabad,Tablet,0,Low,Approved,0,2009,81,0
TXN007877,CUST00923,MER0202,2026-03-18 01:22:00,4680.24,INR,Net Banking,Electronics,Ahmedabad,Mobile,0,High,Approved,0,2704,73,0
TXN007878,CUST00425,MER0273,2026-04-06 16:56:00,3222.64,INR,Net Banking,Electronics,Bengaluru,Mobile,1,Medium,Declined,0,2167,44,0
TXN007879,CUST00245,MER0334,2026-10-24 10:46:00,2632.78,INR,Wallet,Travel,Ahmedabad,Mobile,0,Low,Declined,0,2495,51,0
TXN007880,CUST00986,MER0282,2026-04-29 16:31:00,8439.15,INR,UPI,Healthcare,Mumbai,Mobile,1,Low,Approved,0,3031,57,0
TXN007881,CUST01054,MER0249,2026-12-16 04:46:00,24955.43,INR,Card,Electronics,Hyderabad,Tablet,0,Low,Approved,0,738,36,0
TXN007882,CUST00274,MER0018,2026-07-13 14:14:00,8110.63,INR,Wallet,Electronics,Delhi,Laptop,0,Medium,Approved,0,3387,52,0
TXN007883,CUST01254,MER0051,2026-10-23 05:30:00,5880.27,INR,UPI,Electronics,Chennai,Mobile,0,Low,Approved,0,69,48,0
TXN007884,CUST02048,MER0208,2026-07-14 12:17:00,3367.39,INR,Card,Travel,Hyderabad,Mobile,0,Low,Approved,0,1836,8,0
TXN007885,CUST01624,MER0166,2026-12-12 19:51:00,1564.64,INR,Card,Shopping,Mumbai,Mobile,5,Low,Approved,0,1516,73,0
TXN007886,CUST02474,MER0020,2026-08-20 12:29:00,3535.1,INR,Wallet,Shopping,Hyderabad,Tablet,2,Medium,Approved,0,2620,90,0
TXN007887,CUST00948,MER0212,2026-07-09 16:40:00,6435.6,INR,Wallet,Food,Bengaluru,Laptop,0,Medium,Approved,0,231,44,0
TXN007888,CUST02243,MER0112,2026-02-14 12:08:00,8583.3,INR,UPI,Food,Kolkata,Laptop,3,Low,Approved,0,8,39,0
TXN007889,CUST00206,MER0046,2026-05-02 18:41:00,11555.23,INR,Wallet,Education,Kolkata,Mobile,1,Low,Approved,0,1595,92,0
TXN007890,CUST01915,MER0301,2026-11-05 11:58:00,2195.06,INR,Net Banking,Travel,Kolkata,Mobile,0,Medium,Approved,0,1908,67,0
TXN007891,CUST02444,MER0096,2026-03-20 19:17:00,5529.24,INR,Net Banking,Electronics,Kolkata,Mobile,3,Medium,Approved,0,1138,64,0
TXN007892,CUST02129,MER0202,2026-09-09 09:44:00,8966.21,INR,UPI,Utilities,Kolkata,Tablet,0,Low,Approved,0,883,88,0
TXN007893,CUST02490,MER0332,2026-07-12 19:25:00,3782.09,INR,Net Banking,Travel,Ahmedabad,Laptop,1,Low,Approved,0,1762,66,0
TXN007894,CUST01123,MER0267,2026-08-20 05:43:00,5039.98,INR,Wallet,Utilities,Kolkata,Laptop,0,Low,Approved,0,597,22,0
